4FGL-DR4,source_type,glat,glon,variability,significance,class1,assoc_prob,association,flags,r95,trainer,Ep,Fp,d,diffuse,Ep_unc,d_unc,p_pulsar
4FGL J2211.0-0003,bll-blazar,-42.946,61.302,14.942,8.764,bll,0.996,bll,{},0.036,blazar,6.991,0.048,0.141,-0.256,7.256,0.163,0.000
4FGL J2211.2-1325,fsrq-blazar,-50.225,44.932,282.741,21.694,fsrq,0.988,fsrq,{},0.097,blazar,0.100,6.366,0.263,-0.347,0.054,0.177,0.000
4FGL J2211.4-7040,bll-blazar,-40.985,319.296,20.614,11.844,bll,0.971,bll,{},0.054,blazar,0.100,0.332,-0.094,-0.346,,0.075,0.000
4FGL J2211.9-2924,unID-blazar,-54.972,19.613,18.430,6.250,,0.000,unID,{},0.121,,3.007,0.011,0.219,-0.539,3.819,0.326,0.000
4FGL J2211.9+0821,bcu_unk-blazar,-37.558,69.789,6.822,5.656,bcu,0.992,bcu_unk,{},0.071,,0.100,0.139,0.020,-0.183,,0.180,0.000
4FGL J2212.0+2356,fsrq-blazar,-26.080,82.243,16.208,37.225,fsrq,1.000,fsrq,{},0.027,blazar,0.299,3.341,0.136,-0.142,0.201,0.049,0.000
4FGL J2212.2-7251,bcu_unk-blazar,-39.593,317.108,17.740,5.764,bcu,0.981,bcu_unk,{},0.114,,0.100,0.854,0.004,-0.332,,0.164,0.000
4FGL J2212.4+0708,unID-pulsar,-38.480,68.786,12.055,16.421,,0.000,unID,{},0.050,,1.208,1.427,1.002,-0.147,0.228,0.277,0.940
4FGL J2212.6+2800,bll-blazar,-22.986,85.163,10.508,17.021,bll,0.997,bll,{},0.032,blazar,0.764,0.304,0.179,-0.116,0.532,0.095,0.120
4FGL J2212.8+0647,fsrq-blazar,-38.801,68.546,21.404,11.612,fsrq,0.999,fsrq,{5},0.054,blazar,0.261,1.021,0.268,-0.107,0.238,0.129,0.100
4FGL J2212.9-2526,fsrq-blazar,-54.569,26.486,93.893,21.426,fsrq,0.970,fsrq,{},0.063,blazar,0.628,0.613,0.263,-0.457,0.281,0.099,0.000
4FGL J2212.9+7921,unID-pulsar,18.758,115.788,12.808,5.520,,0.220,unID,"{1,6}",0.133,,0.520,0.110,0.796,0.270,0.298,0.541,0.660
4FGL J2213.5-4754,bll-blazar,-53.025,348.046,12.245,10.818,bll,0.999,bll,{},0.042,blazar,207.087,0.028,0.019,-0.424,6256.051,0.178,0.010
4FGL J2214.6+3000,msp,-21.673,86.858,13.218,104.599,MSP,1.000,msp,{},0.015,pulsar,1.496,114.352,0.976,-0.124,0.043,0.056,0.990
4FGL J2215.4+0544,bll-blazar,-39.981,68.136,16.604,9.132,bll,,bll,{},0.083,blazar,1.311,0.050,0.111,-0.138,2.241,0.140,0.000
4FGL J2215.4+6105,bcu_unk-blazar,3.708,105.184,14.100,4.833,bcu,,bcu_unk,{4},0.162,,0.277,1.292,0.408,0.918,0.265,0.204,0.500
4FGL J2215.6+5135,msp,-4.169,99.872,25.167,51.995,MSP,1.000,msp,{},0.025,pulsar,1.277,14.990,0.563,0.417,0.116,0.071,0.760
4FGL J2216.8+3103,fsrq-blazar,-21.107,87.931,23.655,5.680,fsrq,0.995,fsrq,{},0.145,blazar,0.495,0.115,0.568,-0.095,0.317,0.320,0.180
4FGL J2216.9+2421,bll-blazar,-26.448,83.506,46.588,22.667,bll,1.000,bll,{},0.037,blazar,0.158,1.168,0.103,-0.152,0.256,0.065,0.000
4FGL J2217.0-6727,unID-blazar,-43.457,322.176,21.662,6.318,,0.000,unID,{},0.087,,6.240,0.012,1.551,-0.319,2.228,1.192,0.000
4FGL J2217.5+6346,bcu_unk-blazar,5.804,106.893,27.226,14.795,unk,0.000,bcu_unk,{3},0.024,,9.644,0.582,0.809,0.864,1.942,0.336,0.100
4FGL J2217.5-2738,unID-blazar,-55.982,22.995,23.217,4.404,,0.000,unID,{},0.058,,0.100,0.111,-0.100,-0.527,,0.130,0.000
4FGL J2218.5+6822,unID-blazar,9.568,109.560,25.156,5.485,,0.000,unID,{},0.074,,4.160,0.037,0.425,0.585,2.297,0.341,0.020
4FGL J2218.6+1941,bcu_unk-blazar,-30.313,80.516,17.601,4.120,bcu,0.945,bcu_unk,{},0.140,,0.100,0.595,0.122,-0.260,0.035,0.246,0.000
4FGL J2218.8+0905,unID-blazar,-38.237,71.971,18.864,4.511,,0.000,unID,{},0.056,,8.160,0.019,1.996,-0.249,,,0.010
4FGL J2218.8+4736,unID-pulsar,-7.775,98.081,8.413,11.626,,0.000,unID,{},0.064,,1.618,0.256,1.016,0.217,0.336,0.337,1.000
4FGL J2219.2+1806,fsrq-blazar,-31.634,79.457,602.804,38.363,fsrq,1.000,fsrq,{},0.023,blazar,0.295,5.725,0.173,-0.268,0.155,0.051,0.000
4FGL J2219.2-0342,fsrq-blazar,-46.804,59.000,224.436,17.944,fsrq,0.873,fsrq,{2},0.183,blazar,0.100,8.497,0.160,-0.175,0.021,0.130,0.000
4FGL J2219.4+3229,unID-blazar,-20.276,89.311,15.129,5.695,,0.000,unID,{2},0.062,,13.163,0.016,0.440,-0.061,9.902,0.404,0.020
4FGL J2219.5+4653,bcu_unk-blazar,-8.425,97.772,15.912,6.695,unk,0.000,bcu_unk,{},0.063,,0.100,0.065,-0.090,0.102,,0.113,0.000
4FGL J2219.7-6837,unID-pulsar,-42.890,320.737,5.653,17.708,,0.000,unID,{},0.041,,2.487,0.314,1.246,-0.320,0.287,0.360,0.960
4FGL J2220.5+2813,bll-blazar,-23.864,86.819,8.619,11.721,bll,0.999,bll,{},0.042,blazar,1.311,0.055,0.073,-0.098,3.366,0.127,0.010
4FGL J2220.8+6319,unID-pulsar,5.219,106.950,8.545,13.370,,1.000,unID,{5},0.074,,0.455,10.567,0.666,1.094,0.137,0.173,0.510
4FGL J2221.1+6605,unID-pulsar,7.528,108.498,4.114,4.825,,0.000,unID,{},0.225,,0.234,2.046,0.862,0.781,0.096,0.333,0.600
4FGL J2221.5-5225,bll-blazar,-52.383,340.353,45.424,37.091,bll,1.000,bll,{},0.022,blazar,15.436,1.661,0.218,-0.402,5.785,0.059,0.000
4FGL J2221.6+6349,unID-pulsar,5.606,107.300,12.835,5.043,,0.770,unID,"{1,4,5,6}",0.092,,0.545,2.703,1.211,1.131,0.181,0.437,0.690
4FGL J2221.8+3358,bcu_unk-blazar,-19.363,90.669,15.298,5.163,bcu,0.995,bcu_unk,{},0.080,,2.419,0.007,0.159,-0.037,4.618,0.247,0.000
4FGL J2221.9+5955,unID-blazar,2.297,105.208,6.531,4.151,,0.910,unID,{4},0.139,,0.100,3.825,0.330,1.006,0.248,0.651,0.400
4FGL J2221.9-3504,fsrq-blazar,-57.240,9.548,51.681,8.503,fsrq,0.937,fsrq,{},0.222,blazar,0.100,0.338,0.283,-0.698,0.182,0.312,0.000
4FGL J2222.1-3907,unID-blazar,-56.803,2.128,9.160,7.555,,0.000,unID,{3},0.062,,6.572,0.006,0.040,-0.657,30.581,0.176,0.000
4FGL J2222.8+1209,bcu_unk-blazar,-36.687,75.524,59.611,7.975,bcu,0.982,bcu_unk,{},0.116,,0.460,0.131,0.281,-0.200,0.547,0.202,0.020
4FGL J2222.9+1507,unID-blazar,-34.472,77.956,14.465,5.244,,0.310,unID,{},0.074,,15.948,0.011,0.255,-0.288,20.948,0.439,0.010
4FGL J2223.0+2137,unID-pulsar,-29.457,82.830,6.631,4.077,,0.000,unID,{5},0.203,,0.531,0.036,0.534,-0.270,0.526,0.415,0.950
4FGL J2223.0+2704,unID-blazar,-25.120,86.545,20.519,5.151,,0.000,unID,{},0.133,,2.095,0.027,1.519,-0.160,0.670,1.001,0.500
4FGL J2223.0+6746,bcu_unk-blazar,8.832,109.585,8.106,4.300,bcu,0.980,bcu_unk,"{4,5}",0.115,,0.136,0.242,0.195,0.698,0.371,0.195,0.140
4FGL J2223.3+0102,bll-blazar,-44.605,65.220,17.874,7.180,bll,0.996,bll,{},0.070,blazar,8.577,0.033,0.373,-0.278,5.483,0.367,0.010
4FGL J2223.4+5814,bcu_unk-pulsar,0.773,104.468,5.826,5.885,bcu,0.982,bcu_unk,{},0.175,,0.240,6.685,0.868,1.095,0.112,0.379,0.590
4FGL J2223.9+4128,unID-blazar,-13.372,95.405,15.880,5.737,,0.000,unID,{},0.063,,10.897,0.013,0.377,0.057,9.503,0.461,0.040
4FGL J2224.0-1127,bll-blazar,-52.068,50.032,19.385,8.010,bll,0.997,bll,{5},0.085,blazar,0.100,0.204,0.061,-0.313,0.159,0.137,0.000
4FGL J2224.3+7737,bcu_unk-pulsar,17.010,115.219,9.178,6.114,bcu,0.882,bcu_unk,"{1,2}",0.432,,0.628,0.285,1.934,0.318,0.137,0.624,0.910
4FGL J2224.5+0353,bcu_unk-blazar,-42.894,68.393,15.357,5.981,bcu,0.997,bcu_unk,{},0.050,,4.620,0.015,0.262,-0.059,4.020,0.249,0.000
4FGL J2225.5-1114,bll-blazar,-52.272,50.644,31.041,8.163,bll,0.996,bll,{2},0.109,blazar,3.097,0.114,1.464,-0.300,0.856,0.963,0.050
4FGL J2225.6+2120,fsrq-blazar,-30.058,83.192,43.028,11.378,fsrq,0.990,fsrq,{},0.159,blazar,0.170,1.971,0.623,-0.275,0.090,0.227,0.000
4FGL J2225.7-0457,fsrq-blazar,-48.833,58.942,283.964,28.976,fsrq,0.999,fsrq,{},0.036,blazar,0.100,7.769,0.159,-0.191,0.083,0.063,0.000
4FGL J2225.8-0804,unID-blazar,-50.662,55.019,15.645,8.931,,0.000,unID,{},0.061,,7.290,0.033,0.272,-0.229,5.080,0.229,0.000
4FGL J2226.5+6901,bcu_unk-blazar,9.714,110.535,11.741,8.510,bcu,,bcu_unk,"{3,6}",0.039,,25.362,0.028,0.143,0.632,40.920,0.207,0.000
4FGL J2226.6+0210,bcu_unk-blazar,-44.465,67.156,25.399,9.393,bcu,0.998,bcu_unk,{},0.055,,41.908,0.050,0.218,-0.226,63.359,0.191,0.000
4FGL J2226.8+0051,fsrq-blazar,-45.376,65.832,53.721,7.148,fsrq,0.997,fsrq,{5},0.128,blazar,0.302,0.503,0.523,-0.235,0.171,0.244,0.000
4FGL J2227.1+6455,unID-blazar,6.208,108.393,15.834,5.093,,0.130,unID,"{2,4,5}",0.168,,0.100,3.939,0.210,0.794,0.118,0.200,0.010
4FGL J2227.9-3031,rdg-blazar,-58.515,18.105,13.120,7.572,rdg,0.990,rdg,{2},0.141,,1000.000,0.068,0.020,-0.597,,0.169,0.000
4FGL J2227.9+0036,bll-blazar,-45.742,65.828,32.082,23.302,bll,0.999,bll,{},0.035,blazar,3.798,1.159,0.213,-0.239,1.369,0.092,0.000
4FGL J2228.0-1918,bcu_unk-blazar,-56.253,38.573,24.652,4.961,bcu,0.903,bcu_unk,{},0.110,,0.100,0.532,-0.092,-0.416,,0.129,0.000
4FGL J2228.0-4155,bcu_unk-blazar,-57.281,356.657,16.611,5.862,bcu,0.000,bcu_unk,{},0.046,,21.875,0.006,0.143,-0.598,51.449,0.211,0.000
4FGL J2228.5+2211,bcu_unk-blazar,-29.793,84.410,10.016,10.657,bcu,,bcu_unk,{},0.089,,0.313,0.135,0.199,-0.291,0.704,0.213,0.300
4FGL J2228.6-1636,bll-blazar,-55.384,43.123,51.242,10.661,bll,0.981,bll,{},0.046,blazar,1.333,0.056,0.069,-0.341,3.342,0.128,0.000
4FGL J2229.0+6114,psr,2.949,106.648,10.321,168.595,PSR,1.000,psr,{},0.010,pulsar,0.739,5866.348,0.446,0.988,0.029,0.016,0.900
4FGL J2229.1+2254,bll-blazar,-29.302,85.030,18.723,7.153,bll,0.000,bll,{},0.066,blazar,20.415,0.026,0.186,-0.265,26.921,0.244,0.000
4FGL J2229.2-6911,bcu_unk-blazar,-43.117,319.374,17.477,11.113,bcu,0.998,bcu_unk,{},0.102,,0.100,1.159,-0.026,-0.312,,0.093,0.000
4FGL J2229.2+6421,unID-blazar,5.615,108.291,25.082,4.086,,0.000,unID,{6},0.076,,0.100,0.820,0.154,0.921,0.207,0.165,0.000
4FGL J2229.3+5348,bcu_unk-blazar,-3.419,102.835,10.501,6.510,unk,0.000,bcu_unk,{},0.033,,34.900,0.086,1.953,0.626,,,0.000
4FGL J2229.5+2549,bcu_unk-blazar,-26.996,87.049,21.294,4.331,bcu,0.870,bcu_unk,{},0.084,,1.061,0.010,0.357,-0.231,1.520,0.394,0.240
4FGL J2229.7-0832,fsrq-blazar,-51.707,55.235,1070.622,65.863,FSRQ,1.000,fsrq,{},0.021,blazar,0.100,293.588,0.218,-0.243,0.015,0.030,0.000
4FGL J2230.9-7815,fsrq-blazar,-36.481,311.306,46.551,14.000,fsrq,0.997,fsrq,{},0.045,blazar,0.100,1.237,0.001,0.087,,0.089,0.000
4FGL J2231.0-4416,fsrq-blazar,-57.103,352.220,294.047,27.095,fsrq,0.999,fsrq,{},0.071,blazar,0.100,4.978,0.068,-0.540,0.008,0.063,0.000
4FGL J2231.6+2754,bcu_unk-blazar,-25.544,88.796,11.765,5.900,bcu,0.000,bcu_unk,{},0.061,,21.592,0.019,0.461,-0.275,16.745,0.426,0.000
4FGL J2232.3+7616,bcu_unk-blazar,15.628,114.851,13.916,4.536,bcu,0.000,bcu_unk,{},0.047,,1.249,0.010,0.161,0.215,2.926,0.246,0.040
4FGL J2232.3+6246,bcu_unk-blazar,4.070,107.773,6.451,6.573,bcu,0.989,bcu_unk,{4},0.172,,0.122,2.412,0.246,0.919,0.210,0.181,0.270
4FGL J2232.6+1143,fsrq-blazar,-38.583,77.438,89796.516,340.599,FSRQ,1.000,fsrq,"{2,9}",0.010,blazar,0.178,21129.138,0.179,-0.248,0.012,0.007,0.000
4FGL J2232.6-2023,bll-blazar,-57.654,37.365,13.931,10.047,bll,0.997,bll,{},0.050,blazar,1000.000,0.709,-0.100,-0.319,,0.067,0.000
4FGL J2232.8+1334,bll-blazar,-37.213,79.008,10.707,5.773,bll,0.997,bll,{},0.066,blazar,19.485,0.019,0.359,-0.306,18.357,0.341,0.000
4FGL J2233.3+6530,unID-pulsar,6.369,109.262,11.637,8.492,,0.000,unID,"{3,6}",0.104,,0.629,1.418,0.691,1.056,0.242,0.254,0.990
4FGL J2233.9-1229,bcu_unk-blazar,-54.677,50.557,12.555,6.548,bcu,0.992,bcu_unk,{3},0.071,,2.426,0.024,0.503,-0.230,1.411,0.421,0.290
4FGL J2234.1-2656,bll-blazar,-59.529,25.290,204.204,37.565,bll,1.000,bll,{},0.029,blazar,1.260,1.713,0.115,-0.575,0.544,0.048,0.000
4FGL J2234.2-4156,unID-blazar,-58.397,356.035,40.031,14.824,,0.000,unID,{},0.044,,4.745,0.068,0.244,-0.666,2.300,0.147,0.000
4FGL J2234.7+0943,msp,-40.443,76.267,23.454,38.540,MSP,1.000,msp,{},0.029,pulsar,1.581,5.503,0.786,-0.044,0.144,0.123,0.980
4FGL J2234.8-2610,unID-blazar,-59.559,26.823,18.799,5.114,,0.000,unID,{},0.097,,1.893,0.006,0.043,-0.565,13.181,0.217,0.000
4FGL J2235.1-0623,bcu_unk-blazar,-51.584,59.331,27.056,8.017,bcu,0.991,bcu_unk,{},0.089,,3.741,0.070,0.551,-0.299,1.397,0.631,0.020
4FGL J2235.3+1818,bll-blazar,-33.850,83.168,18.107,11.321,bll,,bll,{},0.108,blazar,1.272,0.140,0.419,-0.288,0.596,0.207,0.090
4FGL J2235.3-4836,fsrq-blazar,-56.085,344.466,220.879,30.637,fsrq,0.999,fsrq,{},0.036,blazar,0.100,8.307,0.123,-0.511,0.032,0.054,0.000
4FGL J2235.8-3627,bll-blazar,-59.902,6.343,99.305,38.431,bll,0.999,bll,{},0.034,blazar,0.447,1.678,0.159,-0.622,0.231,0.055,0.000
4FGL J2236.2-1706,bll-blazar,-57.248,43.625,12.012,14.528,bll,0.998,bll,{},0.038,blazar,0.100,0.378,0.041,-0.318,0.082,0.088,0.000
4FGL J2236.3+2828,fsrq-blazar,-25.650,90.119,1281.397,114.702,fsrq,1.000,fsrq,{},0.016,blazar,0.330,134.320,0.188,-0.251,0.049,0.019,0.000
4FGL J2236.4-2309,bcu_unk-blazar,-59.295,32.785,54.435,16.473,bcu,0.992,bcu_unk,{},0.091,,0.100,5.806,0.249,-0.509,0.049,0.123,0.000
4FGL J2236.5-1433,bll-blazar,-56.216,47.881,1889.905,114.042,BLL,1.000,bll,{},0.012,blazar,0.518,99.485,0.170,-0.287,0.073,0.020,0.000
4FGL J2236.6+3706,bll-blazar,-18.389,95.137,24.939,7.022,bll,0.981,bll,{},0.057,blazar,1000.000,0.041,-0.000,0.072,,0.129,0.000
4FGL J2236.9+1839,unID-blazar,-33.798,83.802,8.948,4.085,,0.000,unID,{},0.055,,7.120,0.011,0.727,-0.282,3.459,0.703,0.020
4FGL J2237.0-3921,fsrq-blazar,-59.587,0.607,197.878,17.233,fsrq,1.000,fsrq,{},0.040,blazar,0.100,0.687,0.158,-0.648,0.162,0.104,0.000
4FGL J2237.2-6726,unID-blazar,-44.883,320.349,20.949,8.538,,0.000,unID,{},0.072,,6.376,0.022,0.344,-0.395,3.514,0.277,0.000
4FGL J2237.4+5124,bcu_unk-blazar,-6.113,102.685,16.949,7.608,bcu,0.997,bcu_unk,{5},0.067,,4.749,0.015,0.196,0.283,5.514,0.239,0.000
4FGL J2237.8+2430,unID-blazar,-29.134,87.941,8.735,4.127,,0.000,unID,{},0.095,,16.314,0.019,1.100,-0.289,7.506,0.784,0.020
4FGL J2238.5+5903,psr,0.475,106.564,13.617,73.536,PSR,1.000,psr,{},0.018,pulsar,0.720,350.136,0.584,0.993,0.063,0.048,0.900
4FGL J2239.2-5657,fsrq-blazar,-52.094,331.888,16.755,4.759,fsrq,0.995,fsrq,{},0.183,blazar,0.773,0.014,0.404,-0.540,0.954,0.419,0.270
4FGL J2239.5-2440,bcu_unk-blazar,-60.324,30.171,12.590,4.782,bcu,0.000,bcu_unk,{},0.057,,308.036,0.026,0.187,-0.512,1497.786,0.330,0.000
4FGL J2240.3-5241,unID-blazar,-54.713,337.545,23.666,11.507,,0.000,unID,{},0.025,,0.100,2.806,-0.084,-0.385,,0.051,0.000
4FGL J2240.3-1246,bcu_unk-blazar,-56.164,51.476,10.971,7.452,bcu,0.990,bcu_unk,{},0.057,,1000.000,0.666,-0.090,-0.202,,0.145,0.000
4FGL J2240.4+5133,bcu_unk-blazar,-6.211,103.160,84.262,10.822,bcu,0.997,bcu_unk,{},0.061,,0.340,0.643,0.375,0.290,0.211,0.148,0.000
4FGL J2240.6+5833,psr,-0.101,106.564,5.596,16.770,PSR,1.000,psr,{},0.060,pulsar,1.063,4.091,0.600,0.949,0.316,0.179,1.000
4FGL J2240.7-4746,bcu_unk-blazar,-57.260,345.064,17.153,10.928,bcu,0.000,bcu_unk,{},0.033,,90.320,0.019,0.030,-0.522,1179.110,0.138,0.000
4FGL J2241.1-4122,bcu_unk-blazar,-59.785,356.342,9.540,4.904,bcu,0.000,bcu_unk,{},0.056,,15.628,0.013,1.570,-0.690,6.096,1.980,0.000
4FGL J2241.2+4303,unID-pulsar,-13.695,99.058,11.435,6.892,,0.000,unID,{},0.119,,0.851,0.322,1.920,0.228,0.146,0.469,0.990
4FGL J2241.2+4120,bll-blazar,-15.192,98.186,18.666,15.247,bll,1.000,bll,{},0.038,blazar,0.738,0.415,0.183,0.267,0.937,0.134,0.000
4FGL J2241.3+2943,bcu_unk-blazar,-25.193,91.873,26.718,12.547,bcu,0.000,bcu_unk,{},0.039,,1000.000,0.805,-0.100,-0.209,,0.061,0.000
4FGL J2241.4-8327,unID-pulsar,-32.581,307.096,18.772,12.770,,0.000,unID,{},0.055,,1.837,0.283,0.839,0.161,0.454,0.329,0.760
4FGL J2241.5+0454,bcu_unk-blazar,-45.160,73.584,21.598,5.982,bcu,0.997,bcu_unk,{},0.055,,68.844,0.033,0.181,-0.225,156.934,0.207,0.010
4FGL J2241.7-5236,msp,-54.934,337.452,8.680,55.093,MSP,1.000,msp,{},0.016,pulsar,1.721,60.359,1.066,-0.393,0.066,0.082,1.000
4FGL J2241.9+5729,bcu_unk-blazar,-1.112,106.211,13.038,5.174,unk,0.000,bcu_unk,"{1,5}",0.218,,0.202,0.482,0.257,0.711,0.415,0.253,0.360
4FGL J2243.4-2544,bll-blazar,-61.393,28.368,40.868,46.412,bll,1.000,bll,{},0.022,blazar,0.859,5.150,0.168,-0.491,0.258,0.044,0.000
4FGL J2243.5-3931,bcu_unk-blazar,-60.752,359.675,23.809,13.124,bcu,0.981,bcu_unk,{3},0.090,,0.113,0.255,0.176,-0.665,0.248,0.147,0.000
4FGL J2243.5+3220,bcu_unk-blazar,-23.197,93.800,10.799,4.085,bcu,0.000,bcu_unk,{},0.048,,8.566,0.006,0.436,-0.046,6.546,0.343,0.000
4FGL J2243.7-1231,bll-blazar,-56.744,52.619,8.924,14.899,bll,1.000,bll,{},0.036,blazar,1000.000,0.225,-0.023,-0.239,,0.089,0.000
4FGL J2243.8-2510,bcu_unk-blazar,-61.372,29.562,42.671,5.331,bcu,0.951,bcu_unk,{5},0.157,,0.694,0.193,2.000,-0.491,,,0.210
4FGL J2243.9+2021,bll-blazar,-33.367,86.582,163.042,96.011,bll,1.000,bll,{},0.012,blazar,8.609,41.021,0.152,-0.257,1.636,0.024,0.000
4FGL J2244.2+4057,fsrq-blazar,-15.802,98.504,5494.867,93.559,fsrq,1.000,fsrq,{},0.012,blazar,0.939,100.935,0.204,0.164,0.109,0.022,0.000
4FGL J2244.6+2502,bll-blazar,-29.544,89.760,12.961,11.541,bll,,bll,{},0.059,blazar,2.156,0.057,0.207,-0.182,1.775,0.181,0.000
4FGL J2244.9-0007,bll-blazar,-49.358,69.324,12.337,5.769,bll,0.995,bll,{},0.089,blazar,0.100,0.127,0.041,-0.262,0.014,0.158,0.000
4FGL J2245.5-1734,bcu_unk-blazar,-59.461,44.517,12.806,6.028,bcu,0.000,bcu_unk,{},0.067,,8.559,0.021,1.298,-0.484,2.817,0.828,0.280
4FGL J2245.8-5609,fsrq-blazar,-53.302,331.987,13.257,4.985,fsrq,0.997,fsrq,{3},0.157,blazar,0.100,0.031,-0.092,-0.577,,0.105,0.000
4FGL J2245.8-4148,unID-blazar,-60.484,354.961,9.713,5.387,,0.000,unID,{1},0.069,,2.442,0.007,0.326,-0.641,2.267,0.374,0.140
4FGL J2245.9+1544,bll-blazar,-37.418,83.823,36.261,19.655,bll,0.997,bll,{2},0.034,blazar,5.620,0.341,0.205,-0.173,2.498,0.129,0.000
4FGL J2246.4+8426,unID-blazar,22.337,119.814,10.183,5.082,,0.000,unID,"{1,3,6,10}",0.093,,0.100,0.620,-0.100,0.217,,0.081,0.000
4FGL J2246.5-1204,fsrq-blazar,-57.099,53.972,92.769,9.246,fsrq,0.992,fsrq,{5},0.117,blazar,0.100,1.564,0.334,-0.320,0.250,0.355,0.000
4FGL J2246.7-5207,bll-blazar,-55.834,337.398,20.986,11.606,bll,0.999,bll,{},0.038,blazar,1000.000,0.214,0.046,-0.473,73155.945,0.142,0.000
4FGL J2247.4-0001,bll-blazar,-49.742,70.106,19.257,18.927,bll,0.993,bll,{},0.033,blazar,2.975,0.352,0.168,-0.168,1.581,0.099,0.000
4FGL J2247.5+5812,unID-blazar,-0.833,107.197,20.623,4.121,,0.000,unID,"{4,6}",0.065,,0.793,0.143,0.264,0.735,1.019,0.242,0.060
4FGL J2247.5-3700,fsrq-blazar,-62.117,4.397,11.835,4.540,fsrq,0.915,fsrq,{},0.107,blazar,0.100,0.128,-0.045,-0.602,,0.233,0.000
4FGL J2247.7-5857,unID-blazar,-51.663,328.228,19.753,7.713,,0.000,unID,{},0.119,,0.100,0.622,-0.074,-0.546,,0.105,0.000
4FGL J2247.8+4413,bll-blazar,-13.255,100.727,12.126,22.235,bll,1.000,bll,{},0.025,blazar,998.391,1.589,0.052,0.249,5938.918,0.067,0.000
4FGL J2248.7-3235,fsrq-blazar,-62.948,13.814,210.732,21.404,fsrq,0.996,fsrq,{},0.090,blazar,0.100,8.869,0.091,-0.598,0.002,0.080,0.000
4FGL J2248.7-4302,bcu_unk-blazar,-60.539,352.202,12.073,5.445,bcu,0.000,bcu_unk,{},0.086,,0.470,0.005,0.063,-0.648,4.084,0.231,0.000
4FGL J2248.9+2107,fsrq-blazar,-33.379,88.261,2436.167,57.834,fsrq,1.000,fsrq,{},0.016,blazar,0.582,10.972,0.190,-0.257,0.165,0.041,0.000
4FGL J2249.4+6222,unID-blazar,2.783,109.303,12.650,7.947,,0.000,unID,{},0.167,,0.310,11.343,1.482,0.981,0.094,0.623,0.500
4FGL J2249.4-1300,bll-blazar,-58.183,53.196,171.772,6.131,bll,0.964,bll,{},0.058,blazar,0.100,23.456,-0.079,-0.338,,0.063,0.000
4FGL J2249.7-5944,bcu_unk-blazar,-51.309,327.026,18.179,11.643,bcu,0.999,bcu_unk,{},0.043,,0.100,0.044,0.023,-0.489,0.968,0.136,0.000
4FGL J2249.9+0452,bcu_unk-blazar,-46.581,75.791,19.755,7.210,bcu,0.811,bcu_unk,{2},0.087,,0.100,0.060,-0.003,-0.264,,0.113,0.000
4FGL J2250.0-1250,bcu_unk-blazar,-58.228,53.585,9390.104,64.168,bcu,0.999,bcu_unk,{},0.014,,0.381,558.508,0.250,-0.360,0.076,0.027,0.000
4FGL J2250.0+3825,bll-blazar,-18.562,98.254,44.814,25.923,bll,0.999,bll,{},0.019,blazar,1000.000,3.513,0.050,0.134,7957.610,0.052,0.000
4FGL J2250.4-4206,bll-blazar,-61.174,353.756,41.082,18.299,bll,1.000,bll,{},0.032,blazar,0.100,0.193,0.012,-0.602,0.063,0.069,0.000
4FGL J2250.4+1748,bll-blazar,-36.336,86.402,25.279,8.464,bll,0.995,bll,{},0.062,blazar,0.100,4.705,-0.034,-0.181,,0.149,0.000
4FGL J2250.5+3305,unID-pulsar,-23.281,95.609,13.183,18.639,,0.000,unID,{},0.070,,0.945,1.217,1.184,-0.036,0.120,0.275,0.720
4FGL J2250.7-2806,bll-blazar,-63.319,23.752,879.455,55.205,bll,1.000,bll,{},0.018,blazar,0.676,10.829,0.186,-0.375,0.179,0.040,0.000
4FGL J2251.5-4928,bll-blazar,-57.946,340.658,110.950,24.771,bll,0.999,bll,{},0.022,blazar,9.254,0.449,0.227,-0.506,3.889,0.088,0.000
4FGL J2251.7-3208,bcu_unk-blazar,-63.607,14.738,12.751,8.611,bcu,0.994,bcu_unk,{},0.046,,1000.000,0.287,-0.020,-0.598,,0.124,0.000
4FGL J2252.0+4031,bll-blazar,-16.887,99.641,33.583,30.928,bll,1.000,bll,{},0.023,blazar,0.856,1.224,0.060,0.121,1.225,0.051,0.000
4FGL J2252.6+1245,bll-blazar,-40.798,83.276,11.935,7.223,bll,0.995,bll,{},0.078,blazar,1000.000,0.029,0.017,-0.228,228504.906,0.166,0.000
4FGL J2252.6+5808,spp-blazar,-1.187,107.779,14.603,4.176,spp,0.800,spp,{5},0.127,,10.607,0.031,0.285,0.833,9.640,0.304,0.000
4FGL J2253.2-1232,bcu_unk-blazar,-58.733,54.874,33.654,9.971,bcu,0.981,bcu_unk,{},0.095,,0.271,1.261,0.500,-0.371,0.253,0.300,0.000
4FGL J2253.3+3233,bcu_unk-blazar,-24.037,95.882,21.112,7.617,bcu,0.989,bcu_unk,{2},0.154,,0.100,0.092,0.030,-0.058,0.007,0.142,0.000
4FGL J2253.7+1405,bll-blazar,-39.862,84.578,20.154,8.759,bll,0.997,bll,{},0.053,blazar,5.274,0.047,0.303,-0.263,2.972,0.221,0.000
4FGL J2253.9+1609,fsrq-blazar,-38.185,86.119,96038.062,448.024,FSRQ,1.000,fsrq,{},0.007,blazar,0.123,163447.747,0.215,-0.086,0.006,0.005,0.000
